0,1,2,3
50,84,101,112.0
16,50,92,112.0
51,10,113,112.0
18,48,126,112.0
19,71,106,112.0
53,3,94,112.0
8,71,140,112.0
82,60,141,112.0
69,28,123,112.0
69,74,99,112.0
72,61,97,112.0
0,73,125,112.0
76,61,136,112.0
76,74,105,112.0
78,61,87,112.0
78,61,111,112.0
86,71,90,112.0
10,61,123,112.0
10,63,116,112.0
34,82,116,113.0
38,68,102,113.0
39,71,127,113.0
41,71,125,113.0
11,52,93,113.0
48,15,138,113.0
50,60,132,113.0
50,84,96,113.0
16,26,113,113.0
17,41,121,113.0
18,34,130,113.0
53,6,94,113.0
25,46,116,113.0
57,50,89,113.0
59,25,113,113.0
61,77,103,113.0
26,71,134,113.0
62,50,87,113.0
69,28,88,113.0
69,74,120,113.0
71,6,94,113.0
75,46,104,113.0
78,61,106,113.0
84,61,116,113.0
84,85,136,113.0
86,48,100,113.0
32,38,90,113.0
32,52,130,113.0
33,41,95,113.0
33,4,97,113.0
34,6,123,114.0
36,50,113,114.0
39,61,117,114.0
40,26,134,114.0
40,85,133,114.0
41,37,98,114.0
41,37,132,114.0
41,48,93,114.0
41,6,111,114.0
42,35,101,114.0
14,68,97,114.0
48,6,133,114.0
51,41,127,114.0
55,35,113,114.0
22,66,134,114.0
25,26,123,114.0
61,75,124,114.0
27,50,102,114.0
62,43,87,114.0
63,69,87,114.0
65,71,141,114.0
71,6,95,114.0
75,6,108,114.0
76,48,103,114.0
76,6,117,114.0
76,61,117,114.0
78,37,96,114.0
78,37,114,114.0
1,50,106,114.0
84,28,127,114.0
86,63,118,114.0
32,68,132,114.0
10,85,130,114.0
36,0,130,115.0
42,41,91,115.0
11,38,100,115.0
43,82,113,115.0
15,46,101,115.0
50,60,87,115.0
50,60,115,115.0
50,84,124,115.0
51,19,123,115.0
52,68,139,115.0
53,82,89,115.0
24,34,101,115.0
25,46,92,115.0
58,68,116,115.0
61,37,136,115.0
26,70,120,115.0
65,19,93,115.0
69,74,135,115.0
71,6,103,115.0
71,6,130,115.0
73,71,137,115.0
75,0,124,115.0
76,28,98,115.0
32,67,133,115.0
32,68,117,115.0
39,71,97,116.0
42,6,101,116.0
49,46,104,116.0
15,61,104,116.0
50,73,120,116.0
50,84,119,116.0
52,68,101,116.0
53,4,113,116.0
55,60,113,116.0
22,74,120,116.0
59,15,93,116.0
61,37,105,116.0
69,74,133,116.0
69,74,137,116.0
73,8,106,116.0
74,61,94,116.0
75,6,127,116.0
77,26,87,116.0
1,26,113,116.0
84,28,106,116.0
2,38,100,116.0
86,63,100,116.0
31,68,109,116.0
32,67,130,116.0
35,71,114,117.0
39,75,103,117.0
40,82,130,117.0
44,45,101,117.0
46,6,96,117.0
48,28,108,117.0
50,6,131,117.0
50,63,131,117.0
16,0,126,117.0
18,34,112,117.0
18,50,141,117.0
18,26,100,117.0
53,6,122,117.0
20,37,128,117.0
25,46,106,117.0
8,70,113,117.0
65,57,93,117.0
74,66,123,117.0
32,67,125,117.0
9,21,113,117.0
34,57,107,118.0
34,63,93,118.0
37,0,101,118.0
39,61,93,118.0
41,46,120,118.0
41,8,130,118.0
42,61,100,118.0
12,50,102,118.0
46,6,132,118.0
15,46,98,118.0
18,60,112,118.0
18,10,123,118.0
19,6,118,118.0
52,68,95,118.0
52,68,109,118.0
55,3,93,118.0
22,74,138,118.0
62,41,93,118.0
62,15,88,118.0
62,50,93,118.0
65,8,113,118.0
69,46,110,118.0
71,6,91,118.0
73,41,106,118.0
73,71,105,118.0
76,28,97,118.0
2,21,113,118.0
32,67,114,118.0
39,46,94,119.0
43,61,127,119.0
44,45,134,119.0
13,34,113,119.0
50,84,133,119.0
50,85,102,119.0
16,0,114,119.0
51,82,93,119.0
19,8,114,119.0
52,68,103,119.0
52,68,110,119.0
24,50,137,119.0
58,68,127,119.0
61,37,107,119.0
82,63,113,119.0
62,48,117,119.0
29,58,108,119.0
29,32,90,119.0
69,6,89,119.0
76,6,112,119.0
78,41,122,119.0
2,39,113,119.0
30,41,97,119.0
10,85,118,119.0
34,50,123,120.0
41,48,118,120.0
41,6,91,120.0
44,10,117,120.0
17,50,130,120.0
53,10,94,120.0
20,41,128,120.0
22,66,100,120.0
25,76,123,120.0
61,71,111,120.0
29,32,131,120.0
76,41,98,120.0
78,61,131,120.0
84,41,127,120.0
84,61,119,120.0
30,50,96,120.0
10,82,127,120.0
10,65,133,120.0
34,57,130,121.0
41,71,98,121.0
46,28,88,121.0
13,50,103,121.0
15,46,96,121.0
50,6,125,121.0
50,54,120,121.0
50,84,103,121.0
18,50,130,121.0
20,41,89,121.0
20,41,98,121.0
25,75,123,121.0
59,26,93,121.0
61,71,124,121.0
62,41,118,121.0
29,32,100,121.0
69,6,120,121.0
76,41,119,121.0
76,6,139,121.0
84,61,129,121.0
85,49,127,121.0
86,76,100,121.0
9,39,134,121.0
9,31,113,121.0
41,37,105,122.0
41,75,117,122.0
12,82,114,122.0
45,52,113,122.0
47,41,130,122.0
50,6,126,122.0
18,26,134,122.0
55,82,136,122.0
22,66,107,122.0
60,26,95,122.0
26,6,114,122.0
65,8,124,122.0
0,70,135,122.0
78,41,112,122.0
32,67,131,122.0
9,79,118,122.0
38,68,97,123.0
45,39,126,123.0
13,0,109,123.0
47,41,117,123.0
50,46,111,123.0
50,74,110,123.0
52,58,113,123.0
20,41,132,123.0
56,15,93,123.0
61,37,129,123.0
61,71,95,123.0
61,75,88,123.0
62,41,105,123.0
66,28,103,123.0
73,41,118,123.0
76,6,141,123.0
78,61,124,123.0
85,50,125,123.0
86,65,133,123.0
10,85,131,123.0
10,85,136,123.0
34,50,130,124.0
42,0,130,124.0
48,60,112,124.0
50,74,118,124.0
18,48,99,124.0
20,61,127,124.0
22,74,124,124.0
25,35,113,124.0
61,69,135,124.0
61,77,108,124.0
65,61,97,124.0
69,76,110,124.0
75,6,89,124.0
75,6,91,124.0
76,61,105,124.0
76,28,119,124.0
78,41,109,124.0
34,50,141,125.0
47,41,105,125.0
15,41,134,125.0
15,61,109,125.0
50,6,136,125.0
50,73,88,125.0
53,19,113,125.0
55,41,136,125.0
25,46,140,125.0
61,37,135,125.0
8,70,120,125.0
62,40,105,125.0
62,41,89,125.0
65,19,123,125.0
69,74,118,125.0
71,6,108,125.0
73,46,124,125.0
74,49,112,125.0
0,70,109,125.0
75,6,118,125.0
10,85,89,125.0
39,71,92,126.0
41,46,88,126.0
11,38,106,126.0
44,79,100,126.0
50,76,121,126.0
50,84,123,126.0
16,82,95,126.0
52,68,131,126.0
55,40,113,126.0
55,26,93,126.0
22,66,141,126.0
56,82,127,126.0
56,4,113,126.0
58,68,109,126.0
58,68,128,126.0
59,6,113,126.0
62,40,118,126.0
65,61,104,126.0
69,6,119,126.0
76,48,105,126.0
76,28,118,126.0
9,14,104,126.0
9,31,134,126.0
10,85,101,126.0
41,8,91,127.0
41,77,97,127.0
45,39,93,127.0
46,6,108,127.0
46,28,111,127.0
50,74,88,127.0
18,35,141,127.0
18,82,127,127.0
52,68,117,127.0
22,61,106,127.0
22,74,129,127.0
60,26,100,127.0
61,37,132,127.0
61,46,122,127.0
27,0,130,127.0
62,15,118,127.0
74,46,138,127.0
76,74,103,127.0
78,41,110,127.0
78,6,129,127.0
85,57,89,127.0
32,38,128,127.0
32,68,115,127.0
38,68,115,128.0
40,63,130,128.0
15,41,94,128.0
15,71,116,128.0
23,79,100,128.0
61,71,129,128.0
65,85,124,128.0
69,28,91,128.0
76,61,141,128.0
76,28,129,128.0
86,8,100,128.0
32,68,108,128.0
10,61,113,128.0
10,65,90,128.0
38,68,96,129.0
38,10,139,129.0
40,85,127,129.0
41,71,114,129.0
41,75,97,129.0
42,35,130,129.0
5,50,91,129.0
46,28,141,129.0
50,60,117,129.0
19,8,118,129.0
52,68,128,129.0
53,81,98,129.0
29,58,134,129.0
73,46,133,129.0
78,61,92,129.0
78,61,94,129.0
78,61,120,129.0
1,81,92,129.0
81,6,106,130.0
42,82,112,130.0
48,28,106,130.0
15,61,95,130.0
50,57,133,130.0
50,60,102,130.0
7,58,113,130.0
65,37,123,130.0
65,82,127,130.0
69,6,88,130.0
9,31,90,130.0
34,50,98,131.0
41,46,89,131.0
41,75,107,131.0
46,28,119,131.0
13,0,113,131.0
15,46,128,131.0
15,61,120,131.0
51,35,93,131.0
51,41,93,131.0
53,57,89,131.0
21,52,134,131.0
58,68,135,131.0
59,10,113,131.0
75,6,123,131.0
76,41,88,131.0
76,41,114,131.0
32,64,130,131.0
32,68,105,131.0
10,49,118,131.0
42,28,123,132.0
44,39,139,132.0
48,22,105,132.0
49,26,112,132.0
15,46,113,132.0
50,6,102,132.0
50,63,96,132.0
50,63,113,132.0
50,84,88,132.0
16,26,134,132.0
51,40,114,132.0
52,67,125,132.0
52,68,102,132.0
54,28,89,132.0
22,74,91,132.0
65,63,123,132.0
69,74,125,132.0
77,6,111,132.0
78,41,101,132.0
37,6,111,133.0
37,28,106,133.0
40,48,134,133.0
40,85,126,133.0
41,46,108,133.0
15,37,134,133.0
15,46,108,133.0
50,60,123,133.0
19,8,93,133.0
7,21,113,133.0
25,46,139,133.0
58,68,126,133.0
62,43,129,133.0
29,52,114,133.0
73,46,103,133.0
0,70,120,133.0
75,6,90,133.0
76,61,133,133.0
77,6,98,133.0
84,28,104,133.0
9,79,116,133.0
41,37,89,134.0
49,26,134,134.0
49,8,134,134.0
50,76,120,134.0
50,85,131,134.0
17,61,121,134.0
17,0,95,134.0
58,68,108,134.0
58,68,125,134.0
61,69,119,134.0
61,69,121,134.0
61,69,129,134.0
26,8,114,134.0
82,46,100,134.0
82,85,125,134.0
62,10,93,134.0
66,71,111,134.0
69,74,111,134.0
73,71,124,134.0
78,61,118,134.0
42,41,118,135.0
15,71,134,135.0
50,49,118,135.0
22,61,119,135.0
56,4,93,135.0
23,44,116,135.0
61,66,113,135.0
71,6,115,135.0
76,41,117,135.0
76,61,107,135.0
1,26,134,135.0
85,37,89,135.0
85,50,106,135.0
10,65,131,135.0
37,6,123,136.0
41,46,105,136.0
46,28,95,136.0
48,71,111,136.0
49,19,112,136.0
15,61,130,136.0
50,63,115,136.0
50,85,88,136.0
50,85,90,136.0
50,85,123,136.0
61,75,133,136.0
75,6,120,136.0
75,6,131,136.0
75,6,136,136.0
85,50,129,136.0
86,77,100,136.0
31,32,118,136.0
34,71,113,137.0
37,6,141,137.0
41,6,93,137.0
47,82,93,137.0
48,37,123,137.0
49,19,134,137.0
51,82,113,137.0
53,19,93,137.0
53,4,94,137.0
22,66,139,137.0
61,71,119,137.0
66,69,126,137.0
69,6,126,137.0
83,82,110,137.0
78,37,95,137.0
78,41,102,137.0
30,50,92,137.0
30,28,139,137.0
40,85,130,138.0
41,37,114,138.0
41,46,98,138.0
41,46,140,138.0
41,75,103,138.0
41,75,133,138.0
14,52,100,138.0
50,6,95,138.0
50,60,121,138.0
50,77,120,138.0
53,61,106,138.0
22,61,114,138.0
25,46,141,138.0
59,20,93,138.0
62,43,140,138.0
62,50,123,138.0
1,34,134,138.0
84,6,139,138.0
46,6,120,139.0
47,15,141,139.0
15,46,127,139.0
50,37,93,139.0
50,37,103,139.0
50,85,103,139.0
52,68,108,139.0
53,28,94,139.0
22,61,104,139.0
61,37,108,139.0
61,71,91,139.0
61,71,117,139.0
61,75,93,139.0
82,49,133,139.0
72,61,130,139.0
74,28,103,139.0
0,70,113,139.0
76,41,141,139.0
76,61,112,139.0
76,74,123,139.0
36,41,117,140.0
37,6,95,140.0
39,71,91,140.0
42,35,100,140.0
45,52,134,140.0
14,10,123,140.0
48,6,97,140.0
15,46,92,140.0
15,46,97,140.0
50,74,124,140.0
18,50,97,140.0
25,37,118,140.0
62,46,129,140.0
29,38,134,140.0
29,68,93,140.0
76,61,135,140.0
41,77,104,141.0
41,77,133,141.0
45,39,127,141.0
15,46,118,141.0
15,61,107,141.0
50,6,97,141.0
50,82,90,141.0
50,75,120,141.0
21,52,113,141.0
22,66,103,141.0
58,68,105,141.0
62,43,117,141.0
62,4,93,141.0
69,6,136,141.0
69,60,134,141.0
75,46,93,141.0
75,6,134,141.0
84,61,89,141.0
84,77,106,141.0
85,35,132,141.0
32,68,127,141.0
34,49,112,142.0
37,6,131,142.0
41,46,135,142.0
41,6,127,142.0
41,71,120,142.0
12,50,138,142.0
50,84,92,142.0
53,40,93,142.0
53,10,106,142.0
69,74,95,142.0
71,6,133,142.0
78,61,116,142.0
1,39,113,142.0
84,28,103,142.0
30,50,112,142.0
32,68,87,142.0
37,6,109,143.0
15,46,112,143.0
52,68,120,143.0
52,68,126,143.0
22,66,120,143.0
25,46,109,143.0
25,28,127,143.0
65,8,141,143.0
29,52,134,143.0
69,6,94,143.0
69,74,94,143.0
69,74,108,143.0
76,6,103,143.0
76,6,110,143.0
78,77,106,143.0
32,68,106,143.0
41,46,119,144.0
46,8,93,144.0
47,0,93,144.0
51,35,113,144.0
53,3,113,144.0
61,71,123,144.0
61,75,97,144.0
65,37,100,144.0
66,50,107,144.0
69,28,95,144.0
76,61,114,144.0
77,6,108,144.0
78,37,138,144.0
78,41,136,144.0
40,85,115,145.0
41,75,91,145.0
46,28,98,145.0
48,37,112,145.0
15,61,127,145.0
50,6,122,145.0
61,75,95,145.0
61,77,123,145.0
27,50,117,145.0
66,28,108,145.0
75,0,107,145.0
76,6,111,145.0
76,61,89,145.0
85,8,89,145.0
50,49,120,146.0
50,6,140,146.0
50,63,92,146.0
53,35,98,146.0
22,66,106,146.0
25,28,116,146.0
58,68,97,146.0
61,48,94,146.0
64,39,93,146.0
73,41,107,146.0
75,6,112,146.0
78,61,109,146.0
15,46,124,147.0
51,48,136,147.0
19,6,93,147.0
23,29,118,147.0
61,37,100,147.0
73,75,103,147.0
76,41,110,147.0
78,61,115,147.0
41,28,121,148.0
15,46,123,148.0
50,60,96,148.0
50,74,91,148.0
56,43,113,148.0
27,41,118,148.0
62,40,117,148.0
73,6,106,148.0
84,61,117,148.0
34,71,118,149.0
50,49,93,149.0
50,74,108,149.0
53,82,94,149.0
25,37,93,149.0
58,80,125,149.0
61,37,118,149.0
62,82,136,149.0
76,6,100,149.0
78,61,91,149.0
85,26,111,149.0
30,40,118,149.0
32,44,130,149.0
37,6,120,150.0
46,28,134,150.0
50,73,106,150.0
51,6,123,150.0
53,6,118,150.0
62,6,93,150.0
65,50,140,150.0
32,68,92,150.0
10,85,105,150.0
42,57,115,151.0
50,37,108,151.0
50,60,93,151.0
52,39,93,151.0
53,40,89,151.0
22,66,113,151.0
26,70,113,151.0
82,25,112,151.0
72,85,105,151.0
73,46,105,151.0
75,6,139,151.0
78,61,128,151.0
34,70,118,152.0
41,46,114,152.0
41,71,97,152.0
14,79,104,152.0
50,37,100,152.0
50,60,120,152.0
50,74,101,152.0
61,69,118,152.0
61,71,108,152.0
65,8,95,152.0
75,6,117,152.0
85,50,135,152.0
32,38,102,152.0
32,68,138,152.0
41,46,129,153.0
41,46,132,153.0
50,49,88,153.0
50,74,96,153.0
22,66,130,153.0
25,46,119,153.0
59,28,113,153.0
27,26,103,153.0
62,82,89,153.0
69,85,117,153.0
76,28,123,153.0
32,68,123,153.0
10,65,93,153.0
47,15,139,154.0
15,37,124,154.0
51,40,118,154.0
52,68,89,154.0
52,68,94,154.0
52,68,114,154.0
53,82,98,154.0
20,61,134,154.0
25,28,121,154.0
61,75,98,154.0
69,74,88,154.0
78,61,107,154.0
36,41,95,155.0
22,61,97,155.0
57,83,100,155.0
61,50,89,155.0
0,48,130,155.0
78,37,140,155.0
84,61,94,155.0
86,81,100,155.0
35,6,118,156.0
38,45,130,156.0
41,48,127,156.0
42,10,124,156.0
44,39,127,156.0
46,28,125,156.0
50,63,132,156.0
17,3,130,156.0
52,68,129,156.0
21,52,100,156.0
61,37,121,156.0
74,41,119,156.0
77,8,111,156.0
78,61,129,156.0
41,37,130,157.0
41,71,105,157.0
41,71,107,157.0
11,29,104,157.0
15,46,133,157.0
50,6,92,157.0
50,84,132,157.0
16,25,113,157.0
7,44,100,157.0
25,46,91,157.0
62,8,93,157.0
65,50,130,157.0
76,41,122,157.0
77,28,95,157.0
78,41,108,157.0
40,65,134,158.0
41,77,100,158.0
48,50,137,158.0
50,63,101,158.0
50,85,115,158.0
53,3,98,158.0
20,61,123,158.0
61,71,107,158.0
78,61,98,158.0
33,82,100,158.0
41,37,122,159.0
41,6,118,159.0
41,75,112,159.0
50,70,113,159.0
25,75,113,159.0
29,32,128,159.0
69,74,123,159.0
40,6,114,160.0
45,39,139,160.0
13,6,123,160.0
50,74,120,160.0
53,40,105,160.0
53,41,120,160.0
25,46,124,160.0
32,68,126,160.0
32,68,128,160.0
37,6,112,161.0
37,6,130,161.0
40,61,134,161.0
41,75,93,161.0
46,6,140,161.0
47,8,93,161.0
15,41,113,161.0
50,37,138,161.0
50,6,138,161.0
50,60,133,161.0
50,85,92,161.0
51,41,106,161.0
53,40,98,161.0
20,41,136,161.0
22,74,103,161.0
25,28,119,161.0
61,69,108,161.0
61,71,93,161.0
62,46,88,161.0
65,50,122,161.0
73,75,106,161.0
75,6,98,161.0
76,41,89,161.0
76,41,136,161.0
76,28,104,161.0
84,61,100,161.0
34,63,113,162.0
42,10,112,162.0
18,8,100,162.0
53,0,113,162.0
71,6,102,162.0
76,61,119,162.0
77,6,139,162.0
2,79,100,162.0
32,52,90,162.0
42,26,118,163.0
45,10,113,163.0
15,6,87,163.0
52,68,127,163.0
54,71,118,163.0
61,77,107,163.0
82,41,113,163.0
62,46,87,163.0
69,6,116,163.0
69,28,112,163.0
69,28,121,163.0
73,46,137,163.0
78,41,87,163.0
78,41,98,163.0
78,41,130,163.0
86,65,91,163.0
47,41,125,164.0
50,6,88,164.0
61,77,97,164.0
65,8,111,164.0
69,6,112,164.0
69,28,114,164.0
76,41,124,164.0
78,41,89,164.0
84,28,94,164.0
85,50,107,164.0
41,75,94,165.0
48,28,116,165.0
18,25,100,165.0
25,85,123,165.0
61,37,97,165.0
61,46,105,165.0
61,46,125,165.0
61,69,120,165.0
82,69,100,165.0
65,60,111,165.0
69,6,123,165.0
0,70,95,165.0
77,6,91,165.0
22,74,133,166.0
58,68,118,166.0
59,82,113,166.0
61,50,103,166.0
69,74,136,166.0
0,70,104,166.0
78,6,121,166.0
37,6,115,167.0
39,46,117,167.0
46,28,117,167.0
51,10,93,167.0
25,6,118,167.0
58,68,112,167.0
61,46,114,167.0
63,19,93,167.0
65,85,113,167.0
76,28,127,167.0
78,41,140,167.0
10,85,115,167.0
41,75,106,168.0
44,45,100,168.0
46,6,135,168.0
50,6,117,168.0
25,46,104,168.0
25,46,131,168.0
59,82,93,168.0
61,71,112,168.0
61,75,91,168.0
62,43,89,168.0
62,48,89,168.0
76,61,95,168.0
76,61,118,168.0
34,8,141,169.0
52,68,98,169.0
62,50,129,169.0
69,6,125,169.0
78,61,141,169.0
46,28,105,170.0
15,46,115,170.0
15,61,123,170.0
50,84,134,170.0
18,37,127,170.0
22,61,93,170.0
56,40,113,170.0
58,68,96,170.0
61,46,136,170.0
61,50,138,170.0
62,15,93,170.0
65,82,111,170.0
0,70,141,170.0
76,61,111,170.0
78,41,129,170.0
86,61,100,170.0
36,41,120,171.0
46,6,97,171.0
47,41,131,171.0
50,28,134,171.0
17,50,139,171.0
52,68,90,171.0
61,46,140,171.0
69,6,95,171.0
10,85,133,171.0
41,46,141,172.0
12,61,112,172.0
15,6,134,172.0
20,41,122,172.0
55,41,122,172.0
61,75,117,172.0
0,70,130,172.0
76,48,123,172.0
78,41,120,172.0
86,66,100,172.0
30,61,117,172.0
32,68,90,172.0
41,37,107,173.0
61,37,95,173.0
61,37,141,173.0
62,46,140,173.0
75,0,132,173.0
84,61,127,173.0
32,68,100,173.0
39,71,114,174.0
41,48,94,174.0
41,77,121,174.0
44,45,113,174.0
15,46,134,174.0
50,46,138,174.0
50,6,108,174.0
50,6,109,174.0
50,63,133,174.0
52,68,91,174.0
22,61,108,174.0
25,75,118,174.0
61,69,107,174.0
82,71,141,174.0
62,46,123,174.0
86,49,100,174.0
33,41,91,174.0
47,41,127,175.0
53,28,136,175.0
58,68,106,175.0
61,71,118,175.0
61,71,133,175.0
41,77,91,176.0
41,77,107,176.0
22,61,100,176.0
22,61,117,176.0
22,61,127,176.0
61,37,124,176.0
61,71,97,176.0
61,71,141,176.0
61,77,100,176.0
26,71,113,176.0
69,74,129,176.0
71,6,112,176.0
48,50,96,177.0
48,50,110,177.0
48,50,124,177.0
62,48,98,177.0
76,28,95,177.0
76,28,125,177.0
50,82,101,178.0
61,75,100,178.0
62,43,98,178.0
75,6,141,178.0
37,6,140,179.0
41,37,125,179.0
41,37,141,179.0
48,50,139,179.0
15,61,113,179.0
59,8,93,179.0
62,19,93,179.0
66,28,117,179.0
69,73,106,179.0
76,41,133,179.0
76,6,104,179.0
77,6,97,179.0
77,6,124,179.0
50,74,102,180.0
65,50,137,180.0
76,73,106,180.0
77,6,103,180.0
85,50,89,180.0
85,26,89,180.0
48,71,112,181.0
15,37,117,181.0
50,73,122,181.0
51,41,113,181.0
25,46,114,181.0
59,4,93,181.0
29,32,123,181.0
76,6,106,181.0
41,28,123,182.0
41,71,121,182.0
50,6,139,182.0
61,50,108,182.0
61,75,121,182.0
61,77,104,182.0
62,46,117,182.0
76,41,127,182.0
32,38,118,182.0
9,45,132,182.0
50,49,121,183.0
50,19,113,183.0
59,15,113,183.0
61,37,130,183.0
37,6,103,184.0
15,46,141,184.0
50,60,108,184.0
16,34,113,184.0
51,8,93,184.0
65,50,98,184.0
85,50,132,184.0
46,6,131,185.0
47,35,93,185.0
53,26,113,185.0
61,75,112,185.0
62,82,98,185.0
75,6,113,185.0
78,41,95,185.0
39,71,117,186.0
48,50,93,186.0
48,6,116,186.0
24,50,88,186.0
61,37,103,186.0
61,46,104,186.0
86,84,100,186.0
32,68,93,186.0
41,77,141,187.0
20,61,113,187.0
69,6,135,187.0
69,85,113,187.0
76,41,116,187.0
84,73,106,187.0
35,6,114,188.0
55,82,113,188.0
25,76,106,188.0
61,71,103,188.0
62,40,89,188.0
62,41,136,188.0
69,74,103,188.0
76,41,120,188.0
59,4,113,189.0
61,37,123,189.0
82,6,113,189.0
50,34,113,190.0
50,84,90,190.0
50,85,109,190.0
59,6,118,190.0
50,60,101,191.0
52,68,115,191.0
55,6,89,191.0
61,37,117,191.0
75,0,110,191.0
9,31,100,191.0
42,41,100,192.0
11,79,104,192.0
50,6,129,192.0
61,50,107,192.0
61,69,117,192.0
65,8,93,192.0
86,19,100,192.0
40,61,130,193.0
41,71,117,193.0
53,6,93,193.0
61,46,89,193.0
48,6,112,194.0
50,6,87,194.0
50,75,100,194.0
18,61,100,194.0
53,10,93,194.0
61,37,98,194.0
61,37,111,194.0
61,77,118,194.0
62,50,88,194.0
76,6,127,194.0
78,37,130,194.0
41,71,124,195.0
19,71,93,195.0
53,4,93,195.0
61,75,108,195.0
29,58,113,195.0
69,6,98,195.0
76,41,104,195.0
48,50,131,196.0
50,60,113,196.0
59,40,113,196.0
61,25,141,196.0
78,41,91,196.0
32,45,130,196.0
37,6,129,197.0
50,6,106,197.0
25,46,115,197.0
58,68,123,197.0
61,37,93,197.0
40,85,101,198.0
11,32,113,198.0
27,50,127,198.0
64,10,93,198.0
0,70,114,198.0
75,0,108,198.0
76,41,107,198.0
78,41,118,198.0
78,41,133,198.0
48,50,111,199.0
50,85,132,199.0
61,69,104,199.0
29,58,106,199.0
74,41,95,199.0
76,28,106,199.0
33,41,124,199.0
37,6,94,200.0
41,46,121,201.0
46,6,107,201.0
48,50,119,201.0
76,61,125,201.0
76,28,94,201.0
33,41,118,201.0
10,85,127,201.0
39,71,103,202.0
48,50,133,202.0
50,85,101,202.0
58,79,104,202.0
61,50,135,202.0
61,71,120,202.0
62,46,93,202.0
0,70,127,202.0
75,6,93,202.0
37,6,105,203.0
53,60,113,203.0
58,68,130,203.0
61,77,94,203.0
62,39,89,203.0
62,48,93,203.0
77,6,127,203.0
46,6,129,204.0
61,71,127,204.0
62,43,93,204.0
71,6,118,204.0
41,77,127,205.0
46,6,95,205.0
18,82,95,205.0
43,61,123,206.0
24,50,126,206.0
37,6,91,207.0
41,77,106,207.0
50,85,113,207.0
53,3,93,207.0
61,37,133,207.0
74,41,123,207.0
78,41,88,207.0
30,50,109,207.0
36,41,124,208.0
48,50,116,208.0
50,81,113,208.0
8,6,114,208.0
82,49,112,208.0
41,71,111,209.0
46,6,137,209.0
52,68,100,209.0
46,28,93,210.0
50,70,138,210.0
61,75,107,210.0
82,37,100,210.0
69,74,91,210.0
84,61,123,210.0
59,19,113,211.0
61,75,103,211.0
65,50,133,211.0
76,61,120,211.0
77,6,133,211.0
11,52,100,212.0
50,63,109,212.0
61,71,106,212.0
77,6,115,212.0
46,28,94,213.0
61,71,94,213.0
69,74,138,213.0
71,6,114,213.0
86,6,100,213.0
37,6,139,214.0
50,76,134,214.0
51,8,113,214.0
58,80,135,214.0
71,6,141,214.0
0,70,87,214.0
48,50,90,215.0
52,68,107,215.0
65,50,88,215.0
69,28,94,215.0
0,70,99,215.0
75,28,104,215.0
76,61,129,215.0
78,61,108,215.0
37,6,133,216.0
62,40,93,216.0
0,70,91,216.0
0,70,112,216.0
76,61,98,216.0
61,46,129,217.0
41,37,117,218.0
50,74,105,218.0
25,46,97,218.0
0,70,100,218.0
78,41,128,218.0
84,61,103,218.0
50,84,120,219.0
52,68,106,219.0
59,37,93,219.0
59,10,93,219.0
61,46,88,219.0
11,32,100,220.0
46,6,114,220.0
76,61,91,220.0
33,41,120,220.0
34,50,129,221.0
40,6,117,221.0
51,40,113,221.0
52,68,134,221.0
56,26,93,221.0
61,46,135,221.0
29,52,93,221.0
12,6,113,222.0
25,46,127,222.0
86,41,100,222.0
41,54,123,223.0
50,60,124,223.0
50,63,90,223.0
50,84,138,223.0
52,68,96,223.0
61,37,112,223.0
61,46,130,223.0
69,6,118,223.0
78,61,97,223.0
41,37,104,224.0
41,37,121,224.0
61,37,94,224.0
61,37,120,224.0
36,41,118,225.0
41,75,95,225.0
61,71,104,225.0
69,74,122,225.0
41,71,133,226.0
41,75,121,226.0
41,75,127,226.0
48,0,117,226.0
25,46,93,226.0
61,37,91,226.0
73,66,106,226.0
46,6,102,227.0
50,49,113,227.0
55,82,93,227.0
58,68,113,227.0
61,46,97,227.0
61,46,132,227.0
76,6,123,227.0
52,68,113,228.0
55,41,98,228.0
55,41,106,228.0
61,46,111,228.0
77,6,100,228.0
41,71,93,229.0
52,68,112,229.0
53,6,89,229.0
25,46,118,229.0
41,37,118,230.0
41,37,124,230.0
46,6,111,230.0
52,68,135,230.0
7,31,100,230.0
65,50,124,230.0
76,41,97,230.0
86,34,100,230.0
41,37,111,231.0
61,75,94,231.0
69,74,89,231.0
41,77,124,232.0
50,6,93,232.0
50,6,119,232.0
25,46,130,232.0
59,48,113,232.0
61,75,127,232.0
69,6,106,232.0
76,41,123,232.0
76,6,97,232.0
32,68,114,232.0
37,6,93,233.0
37,6,114,233.0
56,8,113,233.0
61,46,133,233.0
78,61,104,233.0
41,71,104,234.0
46,6,104,234.0
86,46,100,234.0
10,65,124,234.0
41,71,118,235.0
52,68,97,235.0
59,8,113,235.0
65,50,125,235.0
41,35,123,236.0
46,6,90,236.0
61,37,104,237.0
61,75,104,237.0
62,41,98,237.0
76,77,106,237.0
78,41,115,237.0
41,71,127,238.0
41,77,93,238.0
50,74,121,238.0
69,6,104,238.0
77,6,112,239.0
37,6,118,240.0
50,6,130,240.0
61,46,124,240.0
41,77,113,241.0
46,6,122,241.0
14,31,104,242.0
50,77,138,242.0
85,50,127,242.0
10,85,112,242.0
48,50,103,243.0
61,37,106,243.0
75,6,114,243.0
61,77,127,244.0
78,41,107,244.0
35,6,123,245.0
77,28,100,245.0
